StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedCharacters	CharacterClass	RelatedAliens	RelatedThings
tng4x22	tng	Half a Life	contemplating suicide	central	510	Timicin	Timicin	individual		
tng4x22	tng	Half a Life	conservative vs. liberal	central	408	Timicin vs. Lwaxana				
tng4x22	tng	Half a Life	having a preconception challenged	central	271	Timicin about that ritual suicide is not the only way	Timicin	individual		
tng4x22	tng	Half a Life	coping with personal failure	central	456	Timicin's life work to revive a star unfulfillled	Timicin	individual		
tng4x22	tng	Half a Life	coping with aging	central	256	Lwaxana and Timicin	Lwaxana Troi, Timicin	individual		
tng4x22	tng	Half a Life	stellar rejuvenation	central	1392	Timicin tried to rejuvenate his home star				
tng4x22	tng	Half a Life	telepathic alien	central	219	Betazoid			Betazoid	
tng4x22	tng	Half a Life	cross cultural romance	central	619	Lwaxana and Timicin	Lwaxana Troi/Timicin	dyad		
tng4x22	tng	Half a Life	breaking with tradition vs. suicide	central	1072	Timicin	Timicin	individual		
tng4x22	tng	Half a Life	struggling with a life-changing decision	central	266	Timicin with committing suicide	Timicin	individual		
tng4x22	tng	Half a Life	alien with alien values	central	147	Kaelon with ritual suicide			Kaelon	
tng4x22	tng	Half a Life	alien morals	central	233	Kaelon ritual suicide				
tng4x22	tng	Half a Life	surviving an existential risk	central	218	Kaelon must revive their sun				
tng4x22	tng	Half a Life	conflict of moral codes	central	241	everyone and Kaelon				
tng4x22	tng	Half a Life	alien customs	central	222	Kaelon ritual suicide				
tng4x22	tng	Half a Life	the need for death	central	716	ritual suicide is one way to make room for the next generation				
tng4x22	tng	Half a Life	Prime Directive	peripheral	138	Picard tells Lwaxana that he cannot interfere because of the Prime Directive				
tng4x22	tng	Half a Life	the ethics of the Prime Directive	peripheral	142	Picard tells Lwaxana that he cannot interfere because of the Prime Directive				
tng4x22	tng	Half a Life	alien point of view	peripheral	105	the dialogue towards the end			Kaelon	
tng4x22	tng	Half a Life	mother and daughter	peripheral	355	Lwaxana and Troi	Lwaxana Troi/Deanna Troi	dyad		
tng4x22	tng	Half a Life	personal conviction	peripheral	126	Lwaxana	Lwaxana Troi	individual		
tng4x22	tng	Half a Life	loneliness	peripheral	197	Lwaxana	Lwaxana Troi	individual		
tng4x22	tng	Half a Life	patriotism	peripheral	275	Timicin	Timicin	individual		
tng4x22	tng	Half a Life	anger	peripheral	86	Lwaxana	Lwaxana Troi	individual		
tng4x22	tng	Half a Life	diligence	peripheral	89	scientist with life work to save his people	Timicin	individual		
tng4x22	tng	Half a Life	distaste for attention	peripheral	213	Timicin	Timicin	individual		
tng4x22	tng	Half a Life	ecstasy	peripheral	177	Lwaxana and Timicin together	Lwaxana Troi	individual		
tng4x22	tng	Half a Life	grief	peripheral	63	Lwaxana for euthanasia	Lwaxana Troi	individual		
tng4x22	tng	Half a Life	humility	peripheral	114	Timicin	Timicin	individual		
tng4x22	tng	Half a Life	patience	peripheral	103	Timicin	Timicin	individual		
tng4x22	tng	Half a Life	political asylum	peripheral	559	Timicin to Federation				
tng4x22	tng	Half a Life	isolationism	peripheral	350	Kaelon				
tng4x23	tng	The Host	infatuation	central	110	Beverly and Odan	Beverly Crusher, Odan	individual		
tng4x23	tng	The Host	symbiotic alien	central	932	Trill			Trill Symbiont, Trill	
tng4x23	tng	The Host	reconciliation between two peoples	central	311	it was actually a reconciliation between three peoples: the Peliar Zellians				
tng4x23	tng	The Host	reconciliation	central	185	Peliar Zellian representatives				
tng4x23	tng	The Host	personal identity	central	329	the question of what does it mean to be a person when you are just a receptacle for a bug alien				
tng4x23	tng	The Host	mediation	central	263	Odan mediates between Peliar Zellians				
tng4x23	tng	The Host	sacrifice for one's beliefs	central	391	Riker	William T. Riker	individual		
tng4x23	tng	The Host	love does not transcend all bounds	central	1235	Beverly could not love the trill in the body of a woman				
tng4x23	tng	The Host	doctor and patient relationship	central	796	Beverly and Odan	Beverly Crusher/Odan	dyad		
tng4x23	tng	The Host	risk taking vs. playing it safe	central	157	Riker about accepting Trill host implant	William T. Riker			
tng4x23	tng	The Host	female bonding	peripheral	643	Beverly and Troi in yoga studio	Beverly Crusher/Deanna Troi	dyad		
tng4x23	tng	The Host	lesbianism	peripheral	1224	Beverly drew the line when Trill was implanted into a woman				
tng4x23	tng	The Host	transnational conflict over a shared resource	peripheral	731	Peliar Zellians over depleted magnetic field				
tng4x23	tng	The Host	global warming	peripheral	1179	Peliar Zellian Betan moon was experiencing global warming			Peliar Zellian Betan	
tng4x23	tng	The Host	habitable moon	peripheral	654	Peliar Zellian Alphans and Betans lived on moons				
tng4x23	tng	The Host	passion for medicine	peripheral	328	Beverly	Beverly Crusher	individual		
tng4x23	tng	The Host	chastity	peripheral	175	Beverly at lesbianism	Beverly Crusher	individual		
tng4x23	tng	The Host	generosity	peripheral	192	Riker offering his body for Trill implantation	William T. Riker	individual		
tng4x23	tng	The Host	joy	peripheral	140	Beverly and Odan	Beverly Crusher, Odan	individual		
tng4x23	tng	The Host	lust	peripheral	69	Beverly and Odan mutual	Beverly Crusher, Odan	individual		
tng4x23	tng	The Host	sadness	peripheral	238	Beverly after Trill implanted into woman symbiont	Beverly Crusher	individual		
tng4x23	tng	The Host	surprise	peripheral	115	Beverly after Trill implanted into woman symbiont	Beverly Crusher	individual		
tng4x24	tng	The Mind's Eye	mind control technology	central	473	Romulans used technology to mentally condition Geordi				
tng4x24	tng	The Mind's Eye	exceedingly devious alien	central	226	Romulan			Romulan	
tng4x24	tng	The Mind's Eye	über-belligerent alien	central	203	Klingon			Klingon	
tng4x24	tng	The Mind's Eye	diplomatic maneuvering	central	306	Klingon special enjoy must deal with rebelling colony				
tng4x24	tng	The Mind's Eye	political assassination	central	428	Geordi mentally conditioned to assassinate Klingon special envoy				
tng4x24	tng	The Mind's Eye	guilt and evidence	peripheral	206	what is the burden of proof for concluding the Klingon is a spy				
tng4x24	tng	The Mind's Eye	virtual reality room	peripheral	135	the efficacy of Geordi's mental conditioning was tested on Romulan version of the holodeck				holodeck
tng4x24	tng	The Mind's Eye	the right to self-determination	peripheral	720	Klingon colony				
tng4x24	tng	The Mind's Eye	coping with post-traumatic stress	peripheral	304	Geordi at counseling with Troi	Geordi La Forge	individual		
tng4x24	tng	The Mind's Eye	gluttony	peripheral	178	Klingon feasting	Kell	individual		
tng4x24	tng	The Mind's Eye	ruthlessness	peripheral	85	Romulans				
tng4x24	tng	The Mind's Eye	political asylum	peripheral	559	Kell requests of Federation				
tng4x24	tng	The Mind's Eye	coping with being tortured	peripheral	373	Geordi at end with Troi	Geordi La Forge	individual		
tng4x25	tng	In Theory	infatuation	central	110	Data and Jenna	Data, Jenna D'Sora	individual		
tng4x25	tng	In Theory	android	central	113	Data's ability to have a relationship is explored	Data	individual		Soong Type Android
tng4x25	tng	In Theory	AI point of view	central	137	Data's ability to have a relationship is explored	Data	individual		
tng4x25	tng	In Theory	the nature of love	central	575	Data's ability to have a relationship is explored				
tng4x25	tng	In Theory	office romance	central	550	Data and Jenna	Data/Jenna D'Sora	dyad		
tng4x25	tng	In Theory	heroism	peripheral	249	Picard	Jean-Luc Picard	individual		
tng4x25	tng	In Theory	dark matter nebula	peripheral	1117	Enterprise on mission to explore mysterious dark matter nebula				Mar Oscura
tng4x25	tng	In Theory	coping with rejection	peripheral	269	Data about break up with Jenna	Data	individual		
tng4x25	tng	In Theory	forbidden love	peripheral	308	Data and Jenna	Data/Jenna D'Sora	dyad		
tng4x25	tng	In Theory	self-confidence	peripheral	217	Jenna	Jenna D'Sora	individual		
tng4x25	tng	In Theory	sex-droid	peripheral	431	Data for Jenna	Data	individual		Soong Type Android
tng4x25	tng	In Theory	love of a pet	peripheral	423	Data at Spot	Data	individual		
tng4x25	tng	In Theory	master and pet	peripheral	382	Data and spot	Data/Spot	dyad		
tng4x25	tng	In Theory	man vs. space anomaly	peripheral	285	dark matter nebula				
tng4x25	tng	In Theory	acceptance	peripheral	204	Jenna that Data is not good boyfriend material	Jenna D'Sora	individual		
tng4x25	tng	In Theory	joy	peripheral	140	Jenna with Data	Jenna D'Sora	individual		
tng4x25	tng	In Theory	patience	peripheral	103	Jenna with Data	Jenna D'Sora	individual		
tng4x25	tng	In Theory	sadness	peripheral	238	Jenna by Data's lack of emotion	Jenna D'Sora	individual		
tng4x25	tng	In Theory	Spartan asceticism	peripheral	368	Data's quarters	Data	individual		
tng4x25	tng	In Theory	vigilance	peripheral	71	Data	Data	individual		
tng4x26	tng	Redemption	the desire for redemption	central	486	Worf and Kurn want to redeem their father's soiled reputation	Worf, Kurn	individual		
tng4x26	tng	Redemption	mediation	central	263	Picard mediates between rival Klingon factions				
tng4x26	tng	Redemption	honor	central	183	Worf and Kurn want to redeem their father's soiled reputation	Worf, Kurn	individual		
tng4x26	tng	Redemption	war of succession	central	984	Klingon civil war				
tng4x26	tng	Redemption	civil war	central	507	Klingon civil war				
tng4x26	tng	Redemption	the good of the many vs. the needs of the few	central	334	social stability of the Klingon empire vs. Worf's honor	Jean-Luc Picard	individual		
tng4x26	tng	Redemption	integrity	central	193	Picard balancing Federation and Klingon nterests	Jean-Luc Picard	individual		
tng4x26	tng	Redemption	brother and brother	central	320	Worf and Kurn	Worf/Kurn	dyad		
tng4x26	tng	Redemption	über-belligerent alien	central	203	Klingon			Klingon	
tng4x26	tng	Redemption	the ethics of valuing human lives	central	145	social stability of the Klingon empire vs. Worf's honor	Jean-Luc Picard	individual		
tng4x26	tng	Redemption	belonging	central	136	Worf torn between Human and Klingon worlds	Worf	individual		
tng4x26	tng	Redemption	loyalty to a leader	central	121	Worf to Picard	Worf	individual		
tng4x26	tng	Redemption	leadership	central	132	Picard shows leadership in dealing with Worf and Klingons generally	Jean-Luc Picard	individual		
tng4x26	tng	Redemption	loyalty to a subordinate	peripheral	469	Picard to Worf	Jean-Luc Picard	individual		
tng4x26	tng	Redemption	disgust	peripheral	120	Klingons at Duras family	Worf, Kurn, Gowron	individual		
tng4x26	tng	Redemption	hospitality	peripheral	104	Duras Sisters had Picard over for tea	Lursa, B'Eto	individual		
tng4x26	tng	Redemption	rage	peripheral	92	Kurn at Worf	Kurn	individual		
tng4x26	tng	Redemption	Spartan asceticism	peripheral	368	Klingons				
tng4x26	tng	Redemption	surprise	peripheral	115	Sela looks a lot like Tasha	Jean-Luc Picard	individual		
tng4x26	tng	Redemption	wrath	peripheral	56	Klingons				
tng5x01	tng	Redemption II	AI prejudice in society	central	279	Data commanding ship				
tng5x01	tng	Redemption II	mediation	central	263	Picard mediates between rival Klingon factions				
tng5x01	tng	Redemption II	honor	central	183	Worf and Kurn want to redeem their father's soiled reputation	Worf,Kurn	individual		
tng5x01	tng	Redemption II	the desire for redemption	central	486	Worf and Kurn want to redeem their father's soiled reputation	Worf, Kurn	individual		
tng5x01	tng	Redemption II	war of succession	central	984	Klingon civil war				
tng5x01	tng	Redemption II	civil war	central	507	Klingon civil war				
tng5x01	tng	Redemption II	cooperation	central	159	Data's team must cooperate to achieve their mission				
tng5x01	tng	Redemption II	prejudice	central	208	Data's first officer	Christopher Hobson	individual		
tng5x01	tng	Redemption II	brother and brother	central	320	Worf and Kurn	Worf/Kurn	dyad		
tng5x01	tng	Redemption II	stepping up to the task	central	292	Data commands a ship of his own	Data	individual		
tng5x01	tng	Redemption II	über-belligerent alien	central	203	Klingon			Klingon	
tng5x01	tng	Redemption II	avarice	peripheral	128	Lursa and B'Etor	Lursa, B'Etor	individual		
tng5x01	tng	Redemption II	the lust for gold	peripheral	163	Lursa and B'Etor	Lursa, B'Etor	individual		
tng5x01	tng	Redemption II	mercy	peripheral	198	Worf at Toral	Worf	individual		
tng5x01	tng	Redemption II	magnanimity in victory	peripheral	272	Worf at end	Worf	individual		
tng5x01	tng	Redemption II	military dictatorship	peripheral	327	Klingons			Klingon	
tng5x01	tng	Redemption II	ingenuity	peripheral	250	Geordi sets up tachyon detection grid	Geordi La Forge	individual		
tng5x01	tng	Redemption II	gluttony	peripheral	178	Klingon feast				
tng5x01	tng	Redemption II	mother and daughter	peripheral	355	Tasha and Sela	Natasha Yar/Sela	dyad		
tng5x01	tng	Redemption II	playing dead tactic	peripheral	680	Picard lured Sela to enter the detection grid				
tng5x01	tng	Redemption II	clash of wills	peripheral	93	Data and Hobson	Data/Christopher Hobson	dyad		
tng5x01	tng	Redemption II	the desire to advance one's career	peripheral	254	Data steps up and asks Picard to grant him command of a ship	Data	individual		
tng5x01	tng	Redemption II	belonging	peripheral	136	Data among prejudiced Humans	Data	individual		
tng5x01	tng	Redemption II	risk taking vs. playing it safe	peripheral	157	Data's choice in whether to take action against possible Romulan incursion	Data	individual		
tng5x01	tng	Redemption II	leadership	peripheral	132	Picard and Data in their respective leadership roles	Jean-Luc Picard, Data	individual		
tng5x01	tng	Redemption II	loyalty to a leader	peripheral	121	Worf to Picard	Worf	individual		
tng5x01	tng	Redemption II	annoyance	peripheral	57	Data at Hobson	Data	individual		
tng5x01	tng	Redemption II	rage	peripheral	92	Kurn at Gowron	Kurn	individual		
tng5x01	tng	Redemption II	Spartan asceticism	peripheral	368	Klingons				
tng5x01	tng	Redemption II	wrath	peripheral	56	Klingons in barroom brawl				
tng5x02	tng	Darmok	male bonding	central	194	Picard and Dathon	Jean-Luc Picard/Dathon	dyad		
tng5x02	tng	Darmok	metaphorical language alien	central	1246	Children of Tama			Children of Tama	
tng5x02	tng	Darmok	alien point of view	central	105	the alien's metaphorical language was radically different from anything yet devised on Earth			Children of Tama	
tng5x02	tng	Darmok	cultural differences	central	100	Children of Tama and Humans				
tng5x02	tng	Darmok	incompatible modes of communication	central	420	the alien's metaphorical language was radically different from anything yet devised on Earth				
tng5x02	tng	Darmok	man vs. beast	central	353	dangerous beast conflict	Jean-Luc Picard, Dathon	individual		
tng5x02	tng	Darmok	a danger shared can bring people together	central	1021	Picard said				
tng5x02	tng	Darmok	trust in a potential foe	central	174	Picard and Dathon mutual	Jean-Luc Picard, Dathon	individual		
tng5x02	tng	Darmok	alien with alien values	central	147	the aliens decided that battling an electromagnetic beast was a good way to make firends			Children of Tama	
tng5x02	tng	Darmok	facing a ferocious beast	central	810	Picard and Dathon vs. electromagnetic beast	Jean-Luc Picard, Dathon	individual		
tng5x02	tng	Darmok	universal translator	peripheral	441	universal translator used to try to communicate with aliens				
tng5x02	tng	Darmok	selfless service	peripheral	186	Dathon gave his life in an effort to establish communication with Humans	Dathon	individual		
tng5x02	tng	Darmok	risk taking vs. playing it safe	peripheral	157	safety first with Riker's handling of the situation on the surface	William T. Riker	individual		
tng5x02	tng	Darmok	electromagnetic beast	peripheral	1137	Electromagnetic Beast of El-Adrel			Electromagnetic Beast of El-Adrel	
tng5x02	tng	Darmok	coping with the death of a friend	peripheral	176	Picard at Dathon	Jean-Luc Picard	individual		
tng5x02	tng	Darmok	facing a mortal enemy	peripheral	91	electromagnetic beast	Jean-Luc Picard, Dathon	individual		
tng5x02	tng	Darmok	patience	peripheral	103	Picard with Dathon in efforts to communicate	Jean-Luc Picard	individual		
tng5x02	tng	Darmok	the importance of patience in communication	peripheral	1425	Picard patient with Dathon in efforts to communicate				
tng5x02	tng	Darmok	apprehension	peripheral	87	electromagnetic beast lurking about	Jean-Luc Picard, Dathon	individual		
tng5x02	tng	Darmok	generosity	peripheral	192	Dathon to Picard with the fire	Dathon	individual		
tng5x02	tng	Darmok	grief	peripheral	63	Picard and Children of Tama for Dathon	Jean-Luc Picard	individual		
tng5x02	tng	Darmok	interest	peripheral	95	Troi and Data in language studies	Deanna Troi, Data	individual		
tng5x02	tng	Darmok	vigilance	peripheral	71	electromagnetic beast lurking about	Jean-Luc Picard, Dathon	individual		
tng5x03	tng	Ensign Ro	terrorist or freedom fighter	central	435	the Maquis				
tng5x03	tng	Ensign Ro	terrorism	central	394	the Maquis were considered to be Bajoran terrrists				
tng5x03	tng	Ensign Ro	loyalty to a group	central	352	Ro to Federation	Ro Laren	individual		
tng5x03	tng	Ensign Ro	shades of gray	central	432	were the Maquis terrorists or freedom fighters				
tng5x03	tng	Ensign Ro	desperation	central	102	Bajoran terrorists				
tng5x03	tng	Ensign Ro	extremism	central	1144	Bajoran terrorists				
tng5x03	tng	Ensign Ro	working together in spite of disagreement	central	500	Picard and Riker about how to handle Ro				
tng5x03	tng	Ensign Ro	patriotism	central	275	Ro about her Bajoran roots	Ro Laren	individual		
tng5x03	tng	Ensign Ro	choosing between just causes	central	452	Ro between Federation and Maquis causes	Ro Laren	individual		
tng5x03	tng	Ensign Ro	facing a conspiracy	central	809	Admiral Kennelly was perpetrating a conspiracy all along				
tng5x03	tng	Ensign Ro	extremely religious alien	central	529	Bajoran			Bajoran	
tng5x03	tng	Ensign Ro	belonging	central	136	Ro	Ro Laren	individual		
tng5x03	tng	Ensign Ro	dealing with terrorists	central	343	Federation with Bajoran terrorists				
tng5x03	tng	Ensign Ro	trust in a potential foe	central	174	Picard in Ro	Jean-Luc Picard	individual		
tng5x03	tng	Ensign Ro	habitable moon	peripheral	654	the third moon of Valo I				
tng5x03	tng	Ensign Ro	integrity	peripheral	193	Picard at the end	Jean-Luc Picard	individual		
tng5x03	tng	Ensign Ro	Prime Directive	peripheral	138	Kennelly made a deal with Bajoran terrorists to supply them with arms in violation of the Prime Directive				
tng5x03	tng	Ensign Ro	the ethics of the Prime Directive	peripheral	142	Kennelly made a deal with Bajoran terrorists to supply them with arms in violation of the Prime Directive				
tng5x03	tng	Ensign Ro	female bonding	peripheral	643	Ro and Guinan	Ro Laren/Guinan	dyad		
tng5x03	tng	Ensign Ro	cultural differences	peripheral	100	Bajoran first names come last				
tng5x03	tng	Ensign Ro	coping with disagreeable orders	peripheral	374	Ro	Ro Laren	individual		
tng5x03	tng	Ensign Ro	clash of wills	peripheral	93	Riker and Ro	William T. Riker/Ro Laren	dyad		
tng5x03	tng	Ensign Ro	coping with being horribly disfigured	peripheral	516	Bajoran terrorist	Orta	individual		
tng5x03	tng	Ensign Ro	prejudice against ex-convicts	peripheral	1308	crew against Ro				
tng5x03	tng	Ensign Ro	annoyance	peripheral	57	Picard at Mot in barbershop	Jean-Luc Picard	individual		
tng5x03	tng	Ensign Ro	boredom	peripheral	212	Ro's demeanor	Ro Laren	individual		
tng5x03	tng	Ensign Ro	distaste for attention	peripheral	213	Ro	Ro Laren	individual		
tng5x03	tng	Ensign Ro	pensiveness	peripheral	200	Ro's demeanor	Ro Laren	individual		
tng5x03	tng	Ensign Ro	military dictatorship	peripheral	327	Cardassians			Cardassian	
tng5x03	tng	Ensign Ro	imperialistic society	peripheral	283	Cardassians			Cardassian	
tng5x04	tng	Silicon Avatar	the desire for vengeance	central	119	Kila against Crystalline Entity for klling her son	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	life force draining alien	central	422	Crystalline Entity			Crystalline Entity	
tng5x04	tng	Silicon Avatar	space snowflake	central	927	Crystalline Entity			Crystalline Entity	
tng5x04	tng	Silicon Avatar	crystalline life form	central	620	Crystalline Entity			Crystalline Entity	
tng5x04	tng	Silicon Avatar	resentment	central	312	Kila Marr at Crystalline entity	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	kill or be killed	central	351	Picard faced with the prospect of having to kill the Crystalline Entity in self-defense				
tng5x04	tng	Silicon Avatar	the ethics of killing in self-defense	central	487	Picard faced with the prospect of having to kill the Crystalline Entity in self-defense				
tng5x04	tng	Silicon Avatar	obsession	central	141	Kila with killing Crystalline Entity	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	obsession with a life-dedicated project	central	199	Kila with killing Crystalline Entity	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	the right to exist of a xenocidal species	central	719	Crystalline Entity				
tng5x04	tng	Silicon Avatar	loathing	central	161	Kila for Crystalline entity	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	enemy point of view	peripheral	326	crew made effort to see the situation from the entity's point of view			Crystalline Entity	
tng5x04	tng	Silicon Avatar	cooperation	peripheral	159	Kila and Data must cooperate in their investigation	Data/Kila Marr	dyad		
tng5x04	tng	Silicon Avatar	remorse	peripheral	130	Kila at the end	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	grief	peripheral	63	Kila over her son	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	AI prejudice in society	peripheral	279	Kila	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	prejudice	peripheral	208	Kila at Data	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	mother and son	peripheral	154	Kila and Renny	Kila/Renny	dyad		
tng5x04	tng	Silicon Avatar	coping with the death of a child	peripheral	457	Kila at Renny	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	logarithmic scale	peripheral	1232	Data suggested using one				
tng5x04	tng	Silicon Avatar	android	peripheral	113	Data	Data	individual		Soong Type Android
tng5x04	tng	Silicon Avatar	maternal love	peripheral	179	Kila to dead son	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	anger	peripheral	86	Kila at crystalline entity	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	fear	peripheral	139	people waiting in cavern while entity wreaks havoc				
tng5x04	tng	Silicon Avatar	lust	peripheral	69	Riker and Carmen mutual	William T. Riker, Carmen Davila	individual		
tng5x04	tng	Silicon Avatar	personal conviction	peripheral	126	Kila	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	ruthlessness	peripheral	85	Kila	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	wrath	peripheral	56	Kila at crystalline entity	Kila Marr	individual		
tng5x04	tng	Silicon Avatar	voice duplicator	peripheral	581	Data duplicated Renny's voice				
tng5x05	tng	Disaster	the calculus of human life	central	211	Troi forced to make life or death decisions in the face of uncertainty	Deanna Troi	individual		
tng5x05	tng	Disaster	stepping up to the task	central	292	Troi and Picard	Deanna Troi, Jean-Luc Picard	individual		
tng5x05	tng	Disaster	selfless service	central	186	Data and Picard	Data, Jean-Luc Picard	individual		
tng5x05	tng	Disaster	the ethics of valuing human lives	central	145	Troi forced to make life or death decisions in the face of uncertainty	Deanna Troi	individual		
tng5x05	tng	Disaster	cooperation	central	159	the members of each respective team must cooperate in order to survive				
tng5x05	tng	Disaster	the qualities of a good leader	central	165	Troi in command on the bridge	Deanna Troi	individual		
tng5x05	tng	Disaster	dealing with children	central	305	Picard	Jean-Luc Picard	individual		
tng5x05	tng	Disaster	decision making in the face of uncertainty	central	790	separate saucer section and leave or not				
tng5x05	tng	Disaster	heroism	central	249	Data removes his own head to save Enterprise	Data	individual		
tng5x05	tng	Disaster	working together under stress	central	317	the members of each respective team must cooperate in order to survive				
tng5x05	tng	Disaster	leadership	central	132	Troi in command on the bridge	Deanna Troi	individual		
tng5x05	tng	Disaster	coping with a loved one being in peril	peripheral	243	O'Brien at Keiko in Ten Forward	Miles O'Brien	individual		
tng5x05	tng	Disaster	coping with the rigors of command	peripheral	342	Troi	Deanna Troi	individual		
tng5x05	tng	Disaster	coping with a bad boss	peripheral	268	Ro under Troi's command	Ro Laren	individual		
tng5x05	tng	Disaster	man vs. space anomaly	peripheral	285	quantum filament				
tng5x05	tng	Disaster	annoyance	peripheral	57	Picard at Picard Day	Jean-Luc Picard	individual		
tng5x05	tng	Disaster	boredom	peripheral	212	Picard about children before accident	Jean-Luc Picard	individual		
tng5x05	tng	Disaster	fear	peripheral	139	children on elevator				
tng5x05	tng	Disaster	fortitude	peripheral	123	all three isolated groups				
tng5x06	tng	The Game	mind control technology	central	473	the video game				
tng5x06	tng	The Game	teen romance	central	935	Wesley and Robin	Wesley Crusher/Robin Lefler	dyad		
tng5x06	tng	The Game	adolescence	central	180	Wesley and Robin	Wesley Crusher, Robin Lefler	individual		
tng5x06	tng	The Game	infatuation	central	110	Wesley and Robin mutual	Wesley Crusher, Robin Lefler	individual		
tng5x06	tng	The Game	video game addiction	central	982	everyone on the Enterprise gets addicted to a mind control video game				
tng5x06	tng	The Game	hedonism	central	168	the game, but also Troi about chocolate	Deanna Troi	individual		
tng5x06	tng	The Game	what if everyone turned into zombies	central	498	video game addicted people were pretty much zombies				
tng5x06	tng	The Game	people escaping from reality	central	679					
tng5x06	tng	The Game	man vs. zombie	central	546	Wesley and Robin vs. video game addicted crew	Wesley Crusher, Robin Lefler	individual		
tng5x06	tng	The Game	facing mysterious adversity	central	182	Wesley and Robin face a video game addicted crew	Wesley Crusher, Robin Lefler	individual		
tng5x06	tng	The Game	sloth	central	162	gamers				
tng5x06	tng	The Game	reunion with a loved one	peripheral	689	Beverly with Wesley	Beverly Crusher, Wesley Crusher	individual		
tng5x06	tng	The Game	mother and son	peripheral	154	Beverly and Wesley	Beverly Crusher/Wesley Crusher	dyad		
tng5x06	tng	The Game	cooperation	peripheral	159	stellar physicists and planetary evolution team must learn to work together				
tng5x06	tng	The Game	the lust for power	peripheral	220	Etana	Etana Jol	individual		
tng5x06	tng	The Game	avarice	peripheral	128	Etana	Etana Jol	individual		
tng5x06	tng	The Game	the lust for gold	peripheral	163	Etana	Etana Jol	individual		
tng5x06	tng	The Game	facing a mortal enemy	peripheral	91	crew face Enata				
tng5x06	tng	The Game	ecstasy	peripheral	177	gamers				
tng5x06	tng	The Game	gluttony	peripheral	178	Troi with chocolate fudge	Deanna Troi	individual		
tng5x06	tng	The Game	joy	peripheral	140	Wesley and Robin so happy together	Wesley Crusher, Robin Lefler	individual		
tng5x06	tng	The Game	lust	peripheral	69	Riker and Etana Joi mutual	William T. Riker, Etana Jol	individual		
tng5x06	tng	The Game	serenity	peripheral	108	gamers				
tng5x06	tng	The Game	surprise	peripheral	115	Wesley at his surprise party	Wesley Crusher	individual		
tng5x06	tng	The Game	vigilance	peripheral	71	Wesley as game proliferates aboard ship	Wesley Crusher	individual		
tng5x07	tng	Unification I	father and son	central	164	Sarek and Spock	Sarek/Spock	dyad		
tng5x07	tng	Unification I	espionage	central	281	Spock was thought to have been a spy				
tng5x07	tng	Unification I	reconciliation between two peoples	central	311	Vulcan and Romulan			Vulcan/Romulan	
tng5x07	tng	Unification I	reconciliation	central	185	Spock and Sarek	Sarek/Spock	dyad		
tng5x07	tng	Unification I	loyalty to a group	central	352	Spock's loyalty to Vulcans in question	Spock	individual		
tng5x07	tng	Unification I	trust in a friend	central	296	various in Spock	Jean-Luc Picard	individual		
tng5x07	tng	Unification I	remorse	central	130	Sarek about Spock	Sarek	individual		
tng5x07	tng	Unification I	ultra-rational alien	central	316	Vulcan			Vulcan	
tng5x07	tng	Unification I	exceedingly devious alien	central	226	Romulan			Romulan	
tng5x07	tng	Unification I	tyranny vs. freedom	central	315	Vulcan movement on Romulus				
tng5x07	tng	Unification I	coping with a terminal illness	peripheral	372	Sarek	Sarek	individual		
tng5x07	tng	Unification I	pride	peripheral	73	the Zakdorn	Klim Dokachin	individual		
tng5x07	tng	Unification I	taking the law into one's own hands	peripheral	573	Spock	Spock	individual		
tng5x07	tng	Unification I	coping with the death of a friend	peripheral	176	Picard to Sarek	Jean-Luc Picard	individual		
tng5x07	tng	Unification I	the winners write history	peripheral	965	Gowron was literally rewriting Klingon history				
tng5x07	tng	Unification I	the need to be treated with respect	peripheral	398	the Zakdorn	Klim Dokachin	individual		
tng5x07	tng	Unification I	defection	peripheral	792	Spock was thought to have defected to the Romulans				
tng5x07	tng	Unification I	Spartan asceticism	peripheral	368	Picard and Data aboard the Klingon ship				
tng5x07	tng	Unification I	paternal love	peripheral	155	Sarek to Spock	Sarek	individual		
tng5x07	tng	Unification I	admiration	peripheral	116	Picard for Spock	Jean-Luc Picard	individual		
tng5x07	tng	Unification I	grief	peripheral	63	Picard over Sarek	Jean-Luc Picard	individual		
tng5x07	tng	Unification I	serenity	peripheral	108	Vulcans				
tng5x08	tng	Unification II	underground movement	central	975	Spock was cultivating underground movement on Romulus				
tng5x08	tng	Unification II	reconciliation between two peoples	central	311	Vulcan and Romulan			Vulcan/Romulan	
